"Site","Year","QuadID","Species","Cover","Treatment","Seeding07","Seeding06","SEED","Growth Habit","Duration","US Nativity","Seeded"
"Hoskins",2009,"FH-49-4","Aira caryophyllea",1.50,"A","SD","NS","2007","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-49-4","Bare Soil",25.00,"A","SD","NS","2007","Substrate",,,
"Hoskins",2009,"FH-49-4","Bromus hordeaceus",0.00,"A","SD","NS","2007","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-49-4","Crepis capillaris",0.20,"A","SD","NS","2007","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-49-4","Eriophyllum lanatum",0.50,"A","SD","NS","2007","Forb","Perennial","Native","Yes"
"Hoskins",2009,"FH-49-4","Festuca roemeri",0.10,"A","SD","NS","2007","Graminoid","Perennial","Native","Yes"
"Hoskins",2009,"FH-49-4","Fragaria virginiana",12.00,"A","SD","NS","2007","Forb","Perennial","Native",
"Hoskins",2009,"FH-49-4","Galium divaricatum",19.00,"A","SD","NS","2007","Forb","Annual","Exotic",
"Hoskins",2009,"FH-49-4","Holcus lanatus",0.00,"A","SD","NS","2007","Graminoid","Perennial","Exotic",
"Hoskins",2009,"FH-49-4","Hypochaeris radicata",3.00,"A","SD","NS","2007","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-49-4","Leucanthemum vulgare",1.00,"A","SD","NS","2007","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-49-4","Lichen",0.00,"A","SD","NS","2007","Substrate",,,
"Hoskins",2009,"FH-49-4","Litter",35.00,"A","SD","NS","2007","Substrate",,,
"Hoskins",2009,"FH-49-4","Lomatium utriculatum",0.10,"A","SD","NS","2007","Forb","Perennial","Native","Yes"
"Hoskins",2009,"FH-49-4","Lotus micranthus",0.40,"A","SD","NS","2007","Forb","Annual","Native",
"Hoskins",2009,"FH-49-4","Lotus purshianus",0.00,"A","SD","NS","2007","Forb","Annual","Native",
"Hoskins",2009,"FH-49-4","Moss",0.00,"A","SD","NS","2007","Substrate",,,
"Hoskins",2009,"FH-49-4","Parentucellia viscosa",0.20,"A","SD","NS","2007","Forb","Annual","Exotic",
"Hoskins",2009,"FH-49-4","Plantago lanceolata",12.00,"A","SD","NS","2007","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-49-4","Plectritis congesta",0.00,"A","SD","NS","2007","Forb","Annual","Native","Yes"
"Hoskins",2009,"FH-49-4","Ranunculus occidentalis",0.10,"A","SD","NS","2007","Forb","Perennial","Native","Yes"
"Hoskins",2009,"FH-49-4","Rock",0.00,"A","SD","NS","2007","Substrate",,,
"Hoskins",2009,"FH-49-4","Rubus ursinus",3.00,"A","SD","NS","2007","Shrub","Perennial","Native",
"Hoskins",2009,"FH-49-4","Rumex acetosella",0.50,"A","SD","NS","2007","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-49-4","Vicia sativa",0.80,"A","SD","NS","2007","Forb","Annual","Exotic",
"Hoskins",2009,"FH-49-4","Vulpia bromoides",3.00,"A","SD","NS","2007","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-50-1","Agrostis",2.00,"R","SD","NS","2007","Graminoid","Perennial","Exotic",
"Hoskins",2009,"FH-50-1","Aira caryophyllea",2.00,"R","SD","NS","2007","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-50-1","Bare Soil",15.00,"R","SD","NS","2007","Substrate",,,
"Hoskins",2009,"FH-50-1","Bromus hordeaceus",0.40,"R","SD","NS","2007","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-50-1","Crepis capillaris",3.00,"R","SD","NS","2007","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-1","Cynosurus echinatus",0.00,"R","SD","NS","2007","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-50-1","Cytisus scoparius",0.10,"R","SD","NS","2007","Shrub","Perennial","Exotic",
"Hoskins",2009,"FH-50-1","Fragaria virginiana",7.00,"R","SD","NS","2007","Forb","Perennial","Native",
"Hoskins",2009,"FH-50-1","Galium divaricatum",2.00,"R","SD","NS","2007","Forb","Annual","Exotic",
"Hoskins",2009,"FH-50-1","Holcus lanatus",1.30,"R","SD","NS","2007","Graminoid","Perennial","Exotic",
"Hoskins",2009,"FH-50-1","Hypochaeris radicata",12.00,"R","SD","NS","2007","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-1","Lathyrus angulatus",0.00,"R","SD","NS","2007","Forb","Annual","Exotic",
"Hoskins",2009,"FH-50-1","Leucanthemum vulgare",4.00,"R","SD","NS","2007","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-1","Lichen",1.00,"R","SD","NS","2007","Substrate",,,
"Hoskins",2009,"FH-50-1","Litter",70.00,"R","SD","NS","2007","Substrate",,,
"Hoskins",2009,"FH-50-1","Lomatium utriculatum",0.10,"R","SD","NS","2007","Forb","Perennial","Native","Yes"
"Hoskins",2009,"FH-50-1","Lotus micranthus",6.00,"R","SD","NS","2007","Forb","Annual","Native",
"Hoskins",2009,"FH-50-1","Lotus purshianus",0.30,"R","SD","NS","2007","Forb","Annual","Native",
"Hoskins",2009,"FH-50-1","Moss",10.00,"R","SD","NS","2007","Substrate",,,
"Hoskins",2009,"FH-50-1","Myosotis discolor",0.10,"R","SD","NS","2007","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-1","Parentucellia viscosa",0.50,"R","SD","NS","2007","Forb","Annual","Exotic",
"Hoskins",2009,"FH-50-1","Plantago lanceolata",1.30,"R","SD","NS","2007","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-1","Pseudotsuga menziesii",0.00,"R","SD","NS","2007","Shrub","Perennial","Native",
"Hoskins",2009,"FH-50-1","Ranunculus occidentalis",0.00,"R","SD","NS","2007","Forb","Perennial","Native","Yes"
"Hoskins",2009,"FH-50-1","Rock",0.00,"R","SD","NS","2007","Substrate",,,
"Hoskins",2009,"FH-50-1","Rubus ursinus",6.00,"R","SD","NS","2007","Shrub","Perennial","Native",
"Hoskins",2009,"FH-50-1","Rumex acetosella",0.00,"R","SD","NS","2007","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-1","Triphysaria pusilla",1.00,"R","SD","NS","2007","Forb","Annual","Native",
"Hoskins",2009,"FH-50-1","Vicia sativa",3.00,"R","SD","NS","2007","Forb","Annual","Exotic",
"Hoskins",2009,"FH-50-1","Vulpia bromoides",0.20,"R","SD","NS","2007","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-50-2","Agrostis",1.00,"R","NS","NS","NS","Graminoid","Perennial","Exotic",
"Hoskins",2009,"FH-50-2","Aira caryophyllea",1.00,"R","NS","NS","NS","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-50-2","Bare Soil",7.00,"R","NS","NS","NS","Substrate",,,
"Hoskins",2009,"FH-50-2","Bromus hordeaceus",0.70,"R","NS","NS","NS","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-50-2","Crepis capillaris",7.00,"R","NS","NS","NS","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-2","Cynosurus echinatus",3.00,"R","NS","NS","NS","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-50-2","Daucus carota",0.20,"R","NS","NS","NS","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-2","Eriophyllum lanatum",0.00,"R","NS","NS","NS","Forb","Perennial","Native","Yes"
"Hoskins",2009,"FH-50-2","Fragaria virginiana",6.00,"R","NS","NS","NS","Forb","Perennial","Native",
"Hoskins",2009,"FH-50-2","Galium divaricatum",0.20,"R","NS","NS","NS","Forb","Annual","Exotic",
"Hoskins",2009,"FH-50-2","Holcus lanatus",5.00,"R","NS","NS","NS","Graminoid","Perennial","Exotic",
"Hoskins",2009,"FH-50-2","Hypericum perforatum",0.00,"R","NS","NS","NS","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-2","Hypochaeris radicata",9.00,"R","NS","NS","NS","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-2","Lathyrus angulatus",0.00,"R","NS","NS","NS","Forb","Annual","Exotic",
"Hoskins",2009,"FH-50-2","Leucanthemum vulgare",6.00,"R","NS","NS","NS","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-2","Lichen",0.00,"R","NS","NS","NS","Substrate",,,
"Hoskins",2009,"FH-50-2","Litter",45.00,"R","NS","NS","NS","Substrate",,,
"Hoskins",2009,"FH-50-2","Lotus micranthus",17.00,"R","NS","NS","NS","Forb","Annual","Native",
"Hoskins",2009,"FH-50-2","Lotus purshianus",0.10,"R","NS","NS","NS","Forb","Annual","Native",
"Hoskins",2009,"FH-50-2","Moss",15.00,"R","NS","NS","NS","Substrate",,,
"Hoskins",2009,"FH-50-2","Myosotis discolor",0.10,"R","NS","NS","NS","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-2","Parentucellia viscosa",0.20,"R","NS","NS","NS","Forb","Annual","Exotic",
"Hoskins",2009,"FH-50-2","Plantago lanceolata",2.00,"R","NS","NS","NS","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-2","Plectritis congesta",0.00,"R","NS","NS","NS","Forb","Annual","Native","Yes"
"Hoskins",2009,"FH-50-2","Prunella vulgaris",1.00,"R","NS","NS","NS","Forb","Perennial","Native",
"Hoskins",2009,"FH-50-2","Rock",0.00,"R","NS","NS","NS","Substrate",,,
"Hoskins",2009,"FH-50-2","Rubus ursinus",4.00,"R","NS","NS","NS","Shrub","Perennial","Native",
"Hoskins",2009,"FH-50-2","Rumex acetosella",0.80,"R","NS","NS","NS","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-2","Vicia hirsuta",0.00,"R","NS","NS","NS","Forb","Annual","Exotic",
"Hoskins",2009,"FH-50-2","Vicia sativa",2.00,"R","NS","NS","NS","Forb","Annual","Exotic",
"Hoskins",2009,"FH-50-2","Vulpia bromoides",0.20,"R","NS","NS","NS","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-50-3","Agrostis",2.00,"R","SD","SD","Both","Graminoid","Perennial","Exotic",
"Hoskins",2009,"FH-50-3","Aira caryophyllea",0.30,"R","SD","SD","Both","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-50-3","Bare Soil",3.00,"R","SD","SD","Both","Substrate",,,
"Hoskins",2009,"FH-50-3","Bromus hordeaceus",2.00,"R","SD","SD","Both","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-50-3","Crepis capillaris",20.00,"R","SD","SD","Both","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-3","Cynosurus echinatus",3.00,"R","SD","SD","Both","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-50-3","Eriophyllum lanatum",0.00,"R","SD","SD","Both","Forb","Perennial","Native","Yes"
"Hoskins",2009,"FH-50-3","Fragaria virginiana",10.00,"R","SD","SD","Both","Forb","Perennial","Native",
"Hoskins",2009,"FH-50-3","Galium divaricatum",1.00,"R","SD","SD","Both","Forb","Annual","Exotic",
"Hoskins",2009,"FH-50-3","Holcus lanatus",5.00,"R","SD","SD","Both","Graminoid","Perennial","Exotic",
"Hoskins",2009,"FH-50-3","Hypericum perforatum",0.30,"R","SD","SD","Both","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-3","Hypochaeris radicata",25.00,"R","SD","SD","Both","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-3","Lathyrus angulatus",0.00,"R","SD","SD","Both","Forb","Annual","Exotic",
"Hoskins",2009,"FH-50-3","Leucanthemum vulgare",20.00,"R","SD","SD","Both","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-3","Lichen",0.00,"R","SD","SD","Both","Substrate",,,
"Hoskins",2009,"FH-50-3","Litter",40.00,"R","SD","SD","Both","Substrate",,,
"Hoskins",2009,"FH-50-3","Lomatium utriculatum",0.10,"R","SD","SD","Both","Forb","Perennial","Native","Yes"
"Hoskins",2009,"FH-50-3","Lotus micranthus",10.00,"R","SD","SD","Both","Forb","Annual","Native",
"Hoskins",2009,"FH-50-3","Lotus purshianus",0.20,"R","SD","SD","Both","Forb","Annual","Native",
"Hoskins",2009,"FH-50-3","Moss",45.00,"R","SD","SD","Both","Substrate",,,
"Hoskins",2009,"FH-50-3","Myosotis discolor",0.10,"R","SD","SD","Both","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-3","Parentucellia viscosa",0.00,"R","SD","SD","Both","Forb","Annual","Exotic",
"Hoskins",2009,"FH-50-3","Plantago lanceolata",5.00,"R","SD","SD","Both","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-3","Plectritis congesta",0.30,"R","SD","SD","Both","Forb","Annual","Native","Yes"
"Hoskins",2009,"FH-50-3","Ranunculus occidentalis",0.40,"R","SD","SD","Both","Forb","Perennial","Native","Yes"
"Hoskins",2009,"FH-50-3","Rock",0.00,"R","SD","SD","Both","Substrate",,,
"Hoskins",2009,"FH-50-3","Rubus ursinus",20.00,"R","SD","SD","Both","Shrub","Perennial","Native",
"Hoskins",2009,"FH-50-3","Rumex acetosella",0.00,"R","SD","SD","Both","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-3","Vicia sativa",5.00,"R","SD","SD","Both","Forb","Annual","Exotic",
"Hoskins",2009,"FH-50-3","Vulpia bromoides",0.10,"R","SD","SD","Both","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-50-4","Achillea millefolium",0.10,"R","NS","SD","2006","Forb","Perennial","Native","Yes"
"Hoskins",2009,"FH-50-4","Agrostis",7.00,"R","NS","SD","2006","Graminoid","Perennial","Exotic",
"Hoskins",2009,"FH-50-4","Aira caryophyllea",0.10,"R","NS","SD","2006","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-50-4","Bare Soil",30.00,"R","NS","SD","2006","Substrate",,,
"Hoskins",2009,"FH-50-4","Bromus hordeaceus",0.10,"R","NS","SD","2006","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-50-4","Crepis capillaris",3.00,"R","NS","SD","2006","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-4","Cynosurus echinatus",1.00,"R","NS","SD","2006","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-50-4","Eriophyllum lanatum",1.50,"R","NS","SD","2006","Forb","Perennial","Native","Yes"
"Hoskins",2009,"FH-50-4","Fragaria virginiana",25.00,"R","NS","SD","2006","Forb","Perennial","Native",
"Hoskins",2009,"FH-50-4","Galium divaricatum",0.10,"R","NS","SD","2006","Forb","Annual","Exotic",
"Hoskins",2009,"FH-50-4","Holcus lanatus",1.20,"R","NS","SD","2006","Graminoid","Perennial","Exotic",
"Hoskins",2009,"FH-50-4","Hypericum perforatum",0.10,"R","NS","SD","2006","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-4","Hypochaeris radicata",35.00,"R","NS","SD","2006","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-4","Lathyrus angulatus",0.00,"R","NS","SD","2006","Forb","Annual","Exotic",
"Hoskins",2009,"FH-50-4","Leucanthemum vulgare",15.00,"R","NS","SD","2006","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-4","Lichen",1.00,"R","NS","SD","2006","Substrate",,,
"Hoskins",2009,"FH-50-4","Litter",50.00,"R","NS","SD","2006","Substrate",,,
"Hoskins",2009,"FH-50-4","Lomatium utriculatum",0.10,"R","NS","SD","2006","Forb","Perennial","Native","Yes"
"Hoskins",2009,"FH-50-4","Lotus micranthus",12.00,"R","NS","SD","2006","Forb","Annual","Native",
"Hoskins",2009,"FH-50-4","Lotus purshianus",0.00,"R","NS","SD","2006","Forb","Annual","Native",
"Hoskins",2009,"FH-50-4","Luzula comosa",0.20,"R","NS","SD","2006","Graminoid","Perennial","Native",
"Hoskins",2009,"FH-50-4","Moss",0.00,"R","NS","SD","2006","Substrate",,,
"Hoskins",2009,"FH-50-4","Myosotis discolor",0.10,"R","NS","SD","2006","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-4","Parentucellia viscosa",0.50,"R","NS","SD","2006","Forb","Annual","Exotic",
"Hoskins",2009,"FH-50-4","Plantago lanceolata",6.00,"R","NS","SD","2006","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-50-4","Plectritis congesta",0.10,"R","NS","SD","2006","Forb","Annual","Native","Yes"
"Hoskins",2009,"FH-50-4","Ranunculus occidentalis",0.20,"R","NS","SD","2006","Forb","Perennial","Native","Yes"
"Hoskins",2009,"FH-50-4","Rock",0.00,"R","NS","SD","2006","Substrate",,,
"Hoskins",2009,"FH-50-4","Rubus ursinus",8.00,"R","NS","SD","2006","Shrub","Perennial","Native",
"Hoskins",2009,"FH-50-4","Vicia hirsuta",0.20,"R","NS","SD","2006","Forb","Annual","Exotic",
"Hoskins",2009,"FH-50-4","Vicia sativa",1.00,"R","NS","SD","2006","Forb","Annual","Exotic",
"Hoskins",2009,"FH-50-4","Vulpia bromoides",0.00,"R","NS","SD","2006","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-6-1","Achillea millefolium",0.00,"D","NS","SD","2006","Forb","Perennial","Native","Yes"
"Hoskins",2009,"FH-6-1","Agrostis",3.00,"D","NS","SD","2006","Graminoid","Perennial","Exotic",
"Hoskins",2009,"FH-6-1","Aira caryophyllea",5.00,"D","NS","SD","2006","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-6-1","Bare Soil",5.00,"D","NS","SD","2006","Substrate",,,
"Hoskins",2009,"FH-6-1","Bromus hordeaceus",0.00,"D","NS","SD","2006","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-6-1","Crepis capillaris",0.00,"D","NS","SD","2006","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-6-1","Cytisus scoparius",1.00,"D","NS","SD","2006","Shrub","Perennial","Exotic",
"Hoskins",2009,"FH-6-1","Eriophyllum lanatum",0.30,"D","NS","SD","2006","Forb","Perennial","Native","Yes"
"Hoskins",2009,"FH-6-1","Galium divaricatum",0.50,"D","NS","SD","2006","Forb","Annual","Exotic",
"Hoskins",2009,"FH-6-1","Holcus lanatus",0.10,"D","NS","SD","2006","Graminoid","Perennial","Exotic",
"Hoskins",2009,"FH-6-1","Hypericum perforatum",0.20,"D","NS","SD","2006","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-6-1","Hypochaeris radicata",30.00,"D","NS","SD","2006","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-6-1","Leucanthemum vulgare",11.00,"D","NS","SD","2006","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-6-1","Lichen",0.00,"D","NS","SD","2006","Substrate",,,
"Hoskins",2009,"FH-6-1","Litter",60.00,"D","NS","SD","2006","Substrate",,,
"Hoskins",2009,"FH-6-1","Lomatium utriculatum",0.00,"D","NS","SD","2006","Forb","Perennial","Native","Yes"
"Hoskins",2009,"FH-6-1","Lotus micranthus",25.00,"D","NS","SD","2006","Forb","Annual","Native",
"Hoskins",2009,"FH-6-1","Lotus purshianus",0.00,"D","NS","SD","2006","Forb","Annual","Native",
"Hoskins",2009,"FH-6-1","Luzula comosa",0.20,"D","NS","SD","2006","Graminoid","Perennial","Native",
"Hoskins",2009,"FH-6-1","Moss",45.00,"D","NS","SD","2006","Substrate",,,
"Hoskins",2009,"FH-6-1","Myosotis discolor",0.10,"D","NS","SD","2006","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-6-1","Plantago lanceolata",8.00,"D","NS","SD","2006","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-6-1","Ranunculus occidentalis",0.10,"D","NS","SD","2006","Forb","Perennial","Native","Yes"
"Hoskins",2009,"FH-6-1","Rock",0.00,"D","NS","SD","2006","Substrate",,,
"Hoskins",2009,"FH-6-1","Rubus ursinus",0.50,"D","NS","SD","2006","Shrub","Perennial","Native",
"Hoskins",2009,"FH-6-1","Rumex acetosella",0.10,"D","NS","SD","2006","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-6-1","Vicia sativa",1.20,"D","NS","SD","2006","Forb","Annual","Exotic",
"Hoskins",2009,"FH-6-1","Vulpia bromoides",1.00,"D","NS","SD","2006","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-6-2","Achillea millefolium",0.10,"D","SD","SD","Both","Forb","Perennial","Native","Yes"
"Hoskins",2009,"FH-6-2","Agrostis",2.00,"D","SD","SD","Both","Graminoid","Perennial","Exotic",
"Hoskins",2009,"FH-6-2","Aira caryophyllea",3.00,"D","SD","SD","Both","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-6-2","Bare Soil",10.00,"D","SD","SD","Both","Substrate",,,
"Hoskins",2009,"FH-6-2","Bromus hordeaceus",0.00,"D","SD","SD","Both","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-6-2","Crepis capillaris",0.20,"D","SD","SD","Both","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-6-2","Cytisus scoparius",0.70,"D","SD","SD","Both","Shrub","Perennial","Exotic",
"Hoskins",2009,"FH-6-2","Danthonia californica",0.10,"D","SD","SD","Both","Graminoid","Perennial","Native","Yes"
"Hoskins",2009,"FH-6-2","Eriophyllum lanatum",0.30,"D","SD","SD","Both","Forb","Perennial","Native","Yes"
"Hoskins",2009,"FH-6-2","Fragaria virginiana",0.30,"D","SD","SD","Both","Forb","Perennial","Native",
"Hoskins",2009,"FH-6-2","Galium divaricatum",0.30,"D","SD","SD","Both","Forb","Annual","Exotic",
"Hoskins",2009,"FH-6-2","Holcus lanatus",0.20,"D","SD","SD","Both","Graminoid","Perennial","Exotic",
"Hoskins",2009,"FH-6-2","Hypericum perforatum",0.10,"D","SD","SD","Both","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-6-2","Hypochaeris radicata",18.00,"D","SD","SD","Both","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-6-2","Leucanthemum vulgare",16.00,"D","SD","SD","Both","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-6-2","Lichen",0.00,"D","SD","SD","Both","Substrate",,,
"Hoskins",2009,"FH-6-2","Litter",60.00,"D","SD","SD","Both","Substrate",,,
"Hoskins",2009,"FH-6-2","Lotus micranthus",2.00,"D","SD","SD","Both","Forb","Annual","Native",
"Hoskins",2009,"FH-6-2","Luzula comosa",1.00,"D","SD","SD","Both","Graminoid","Perennial","Native",
"Hoskins",2009,"FH-6-2","Moss",15.00,"D","SD","SD","Both","Substrate",,,
"Hoskins",2009,"FH-6-2","Myosotis discolor",0.00,"D","SD","SD","Both","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-6-2","Plantago lanceolata",9.00,"D","SD","SD","Both","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-6-2","Plectritis congesta",0.00,"D","SD","SD","Both","Forb","Annual","Native","Yes"
"Hoskins",2009,"FH-6-2","Ranunculus occidentalis",0.10,"D","SD","SD","Both","Forb","Perennial","Native","Yes"
"Hoskins",2009,"FH-6-2","Rock",0.00,"D","SD","SD","Both","Substrate",,,
"Hoskins",2009,"FH-6-2","Rubus ursinus",0.00,"D","SD","SD","Both","Shrub","Perennial","Native",
"Hoskins",2009,"FH-6-2","Rumex acetosella",0.50,"D","SD","SD","Both","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-6-2","Vicia hirsuta",0.00,"D","SD","SD","Both","Forb","Annual","Exotic",
"Hoskins",2009,"FH-6-2","Vicia sativa",0.00,"D","SD","SD","Both","Forb","Annual","Exotic",
"Hoskins",2009,"FH-6-2","Vulpia bromoides",4.00,"D","SD","SD","Both","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-6-3","Agrostis",7.00,"D","NS","NS","NS","Graminoid","Perennial","Exotic",
"Hoskins",2009,"FH-6-3","Aira caryophyllea",2.00,"D","NS","NS","NS","Graminoid","Annual","Exotic",
"Hoskins",2009,"FH-6-3","Bare Soil",10.00,"D","NS","NS","NS","Substrate",,,
"Hoskins",2009,"FH-6-3","Crepis capillaris",0.00,"D","NS","NS","NS","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-6-3","Cytisus scoparius",1.00,"D","NS","NS","NS","Shrub","Perennial","Exotic",
"Hoskins",2009,"FH-6-3","Galium divaricatum",1.50,"D","NS","NS","NS","Forb","Annual","Exotic",
"Hoskins",2009,"FH-6-3","Holcus lanatus",3.00,"D","NS","NS","NS","Graminoid","Perennial","Exotic",
"Hoskins",2009,"FH-6-3","Hypericum perforatum",0.20,"D","NS","NS","NS","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-6-3","Hypochaeris radicata",18.00,"D","NS","NS","NS","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-6-3","Leucanthemum vulgare",8.00,"D","NS","NS","NS","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-6-3","Lichen",4.00,"D","NS","NS","NS","Substrate",,,
"Hoskins",2009,"FH-6-3","Litter",45.00,"D","NS","NS","NS","Substrate",,,
"Hoskins",2009,"FH-6-3","Lotus micranthus",3.00,"D","NS","NS","NS","Forb","Annual","Native",
"Hoskins",2009,"FH-6-3","Lotus purshianus",0.00,"D","NS","NS","NS","Forb","Annual","Native",
"Hoskins",2009,"FH-6-3","Luzula comosa",0.20,"D","NS","NS","NS","Graminoid","Perennial","Native",
"Hoskins",2009,"FH-6-3","Moss",40.00,"D","NS","NS","NS","Substrate",,,
"Hoskins",2009,"FH-6-3","Myosotis discolor",0.00,"D","NS","NS","NS","Forb","Perennial","Exotic",
"Hoskins",2009,"FH-6-3","Plantago lanceolata",7.00,"D","NS","NS","NS","Forb","Perennial","Exotic",
